epoch,train_loss,val_loss
1,0.693414032459259,0.692940354347229
2,0.6929659247398376,0.6925426125526428
3,0.6926062703132629,0.6922621130943298
4,0.692288875579834,0.6921009421348572
5,0.6921165585517883,0.6920285224914551
6,0.6921037435531616,0.6920098662376404
7,0.6920947432518005,0.6918371319770813
8,0.6919471621513367,0.6916977763175964
9,0.6917786002159119,0.6915760636329651
10,0.6916155219078064,0.6914616823196411
11,0.6914745569229126,0.6913555860519409
12,0.6914397478103638,0.6912661194801331
13,0.6912674307823181,0.6912006735801697
14,0.6912368535995483,0.6911600232124329
15,0.6912216544151306,0.6911407709121704
16,0.6911742091178894,0.691135823726654
17,0.6910908222198486,0.690936267375946
18,0.6908969283103943,0.6907547116279602
19,0.6907225251197815,0.6905878186225891
20,0.6905022859573364,0.6904273629188538
21,0.6903091073036194,0.6902644634246826
22,0.6901457905769348,0.6900946497917175
23,0.6899875998497009,0.6899174451828003
24,0.6897658109664917,0.6897372603416443
25,0.6895309090614319,0.6895608901977539
26,0.689354419708252,0.6893948912620544
27,0.6892815828323364,0.6892448663711548
28,0.6891100406646729,0.6891149282455444
29,0.6889730095863342,0.6890065670013428
30,0.6888605356216431,0.6889198422431946
31,0.688718855381012,0.6888537406921387
32,0.6886656880378723,0.688806414604187
33,0.6885799765586853,0.6887753009796143
34,0.6886378526687622,0.6887574195861816
35,0.688564121723175,0.6887492537498474
36,0.6887290477752686,0.688747227191925
37,0.688501238822937,0.6884092688560486
38,0.6881313323974609,0.6880559921264648
39,0.687861979007721,0.6876814365386963
40,0.6873891949653625,0.6872770190238953
41,0.6869726777076721,0.6868359446525574
42,0.6867228746414185,0.6863590478897095
43,0.6860676407814026,0.6858471632003784
44,0.685520589351654,0.6852982044219971
45,0.6848293542861938,0.6847007870674133
46,0.6842385530471802,0.6840381622314453
47,0.6835312843322754,0.6832901239395142
48,0.6827520132064819,0.6824346780776978
49,0.6819520592689514,0.681452214717865
50,0.6807469725608826,0.6803125143051147
51,0.6802715063095093,0.6789743304252625
52,0.6789447069168091,0.6774015426635742
53,0.6779747605323792,0.6757376194000244
54,0.6766403317451477,0.6742069721221924
55,0.6735223531723022,0.672663152217865
56,0.6734079718589783,0.6711897253990173
57,0.6730371713638306,0.6701565980911255
58,0.6734635233879089,0.6692769527435303
59,0.6712484359741211,0.6684378385543823
60,0.6680763959884644,0.667692244052887
61,0.669868528842926,0.6670210957527161
62,0.6679112315177917,0.6664312481880188
63,0.6658317446708679,0.6658861637115479
64,0.6665924787521362,0.6653809547424316
65,0.6641862392425537,0.6648780703544617
66,0.663928210735321,0.6644098162651062
67,0.6658622622489929,0.6639786958694458
68,0.6624858379364014,0.6635898351669312
69,0.6638160347938538,0.6632678508758545
70,0.6643593907356262,0.6630104184150696
71,0.6646128296852112,0.6628239750862122
72,0.6647615432739258,0.6626969575881958
73,0.6631711721420288,0.6626113653182983
74,0.6632314920425415,0.6625620722770691
75,0.6650463938713074,0.66254061460495
76,0.6644983887672424,0.6625353097915649
77,0.6633828282356262,0.6592888832092285
78,0.6600837707519531,0.6556695699691772
79,0.655254065990448,0.6515191197395325
80,0.6546759009361267,0.6476540565490723
81,0.6477702856063843,0.6436781287193298
82,0.6478820443153381,0.6397998929023743
83,0.6449075937271118,0.6367747783660889
84,0.6384091973304749,0.6323599815368652
85,0.6346075534820557,0.627261221408844
86,0.6339197754859924,0.6214935183525085
87,0.6279162168502808,0.6163457632064819
88,0.6224919557571411,0.6134377121925354
89,0.624445378780365,0.6097299456596375
90,0.6183032989501953,0.6029507517814636
91,0.613357424736023,0.6010555028915405
92,0.6111034750938416,0.5937949419021606
93,0.6002557277679443,0.5873995423316956
94,0.5941421389579773,0.5799652338027954
95,0.5904301404953003,0.5718229413032532
96,0.5859096646308899,0.5654890537261963
97,0.585044264793396,0.5587669610977173
